transaction_id,customer_id,transaction_date,amount,card_type,channel,merchant_category,is_fraud,fraud_amount,address_state,credit_score,card_brand,auth_method,currency
55066,9637,2026-11-07,5.58,debit,ONLINE,electronics,0,0.0,NY,641,mastercard,swipe,USD
55067,3346,2026-12-23,6.33,debit,POS,travel,0,0.0,FL,682,mastercard,contactless,USD
55068,1868,2026-10-25,223.59,credit,ATM,travel,0,0.0,FL,750,mastercard,chip,USD
55069,7392,2026-01-03,44.55,credit,ONLINE,travel,0,0.0,VA,691,visa,contactless,USD
55070,3663,2026-10-02,111.12,debit,POS,fuel,0,0.0,GA,667,visa,chip,USD
55071,8927,2026-07-10,81.94,credit,POS,retail,0,0.0,IN,699,mastercard,chip,USD
55072,11025,2026-12-16,98.68,credit,POS,utilities,0,0.0,NY,764,visa,chip,USD
55073,1609,2026-11-26,52.91,credit,ATM,grocery,0,0.0,OH,683,visa,online,USD
55074,2750,2026-09-07,15.64,credit,ONLINE,electronics,0,0.0,NY,756,mastercard,contactless,USD
55075,2841,2026-12-18,81.82,credit,POS,fuel,0,0.0,PA,687,mastercard,online,USD
55076,14379,2026-12-10,73.91,debit,ONLINE,retail,0,0.0,CA,850,mastercard,chip,USD
55077,10714,2026-12-19,37.66,credit,POS,fuel,0,0.0,MO,725,visa,online,USD
55078,831,2026-01-14,15.26,debit,POS,travel,0,0.0,FL,729,mastercard,swipe,USD
55079,4681,2026-09-14,41.93,credit,ONLINE,fuel,0,0.0,CA,821,mastercard,chip,USD
55080,12977,2026-08-03,65.99,credit,POS,utilities,0,0.0,TX,727,visa,chip,USD
55081,9160,2026-04-14,37.07,debit,POS,electronics,0,0.0,MD,796,mastercard,swipe,USD
55082,4835,2026-08-21,24.96,debit,POS,grocery,0,0.0,NJ,578,mastercard,contactless,USD
55083,4032,2026-01-15,94.17,credit,POS,electronics,0,0.0,NJ,665,mastercard,online,USD
55084,13462,2026-01-26,51.53,debit,ONLINE,retail,0,0.0,OH,781,mastercard,online,USD
55085,12427,2026-08-06,42.96,credit,ATM,utilities,0,0.0,CA,620,mastercard,online,USD
55086,1823,2026-12-12,66.57,credit,POS,fuel,0,0.0,NC,791,mastercard,contactless,USD
55087,9196,2026-12-18,15.67,credit,ATM,grocery,0,0.0,TX,677,mastercard,swipe,USD
55088,2992,2026-10-09,14.76,debit,POS,dining,0,0.0,FL,822,visa,swipe,USD
55089,670,2026-11-13,212.75,credit,ATM,fuel,0,0.0,AZ,507,visa,contactless,USD
55090,11518,2026-10-07,58.54,debit,POS,fuel,0,0.0,CA,743,mastercard,contactless,USD
55091,13840,2026-12-09,164.4,credit,ONLINE,utilities,0,0.0,IL,659,visa,contactless,USD
55092,7277,2026-10-18,45.52,debit,POS,electronics,0,0.0,PA,850,discover,online,USD
55093,1477,2026-06-13,185.35,credit,ONLINE,utilities,0,0.0,CA,850,mastercard,contactless,USD
55094,13626,2026-06-24,29.06,debit,ONLINE,retail,0,0.0,CA,697,visa,chip,USD
55095,3311,2026-12-18,19.69,credit,POS,dining,0,0.0,CA,662,mastercard,contactless,USD
55096,5476,2026-09-19,30.86,debit,POS,fuel,0,0.0,MO,620,mastercard,contactless,USD
55097,5535,2026-11-12,166.48,credit,POS,retail,0,0.0,MO,726,mastercard,contactless,USD
55098,5735,2026-10-05,18.24,credit,POS,retail,0,0.0,OH,674,mastercard,swipe,USD
55099,9816,2026-10-19,34.69,credit,POS,utilities,0,0.0,NJ,733,visa,online,USD
55100,5237,2026-02-13,33.97,credit,POS,retail,0,0.0,TX,633,mastercard,contactless,USD
55101,9316,2026-09-15,23.07,credit,ONLINE,travel,0,0.0,WA,713,visa,contactless,USD
55102,5054,2026-07-26,10.76,debit,ATM,retail,0,0.0,PA,645,visa,contactless,USD
55103,9366,2026-12-23,34.68,credit,ATM,electronics,0,0.0,VA,580,amex,online,USD
55104,2810,2026-06-13,3.8,credit,POS,travel,0,0.0,NC,596,discover,online,USD
55105,5630,2026-07-12,109.7,debit,POS,retail,0,0.0,CA,843,visa,chip,USD
55106,7188,2026-04-02,185.81,debit,POS,fuel,0,0.0,MA,753,visa,online,USD
55107,7436,2026-05-06,7.51,debit,ONLINE,grocery,0,0.0,CA,536,amex,chip,USD
55108,11193,2026-02-13,24.0,credit,ONLINE,utilities,0,0.0,NY,613,visa,online,USD
55109,9940,2026-09-05,201.74,credit,POS,utilities,0,0.0,NJ,590,mastercard,contactless,USD
55110,2457,2026-09-25,1.46,debit,POS,dining,0,0.0,GA,774,visa,contactless,USD
55111,13747,2026-08-25,24.8,credit,ONLINE,retail,0,0.0,OH,793,discover,online,USD
55112,13160,2026-08-07,25.18,credit,POS,utilities,0,0.0,AZ,793,amex,swipe,USD
55113,9591,2026-06-04,38.7,credit,ATM,retail,0,0.0,NY,650,visa,online,USD
55114,11622,2026-05-01,9.52,debit,POS,utilities,0,0.0,TN,693,visa,contactless,USD
55115,8763,2026-02-27,10.42,debit,POS,retail,0,0.0,NY,781,visa,chip,USD
55116,14122,2026-01-10,8.26,debit,POS,utilities,0,0.0,NY,742,mastercard,online,USD
55117,8197,2026-09-27,5.22,debit,POS,electronics,0,0.0,NY,712,amex,chip,USD
55118,5618,2026-04-15,79.59,credit,ATM,dining,0,0.0,NY,692,visa,online,USD
55119,4271,2026-10-03,35.99,credit,ONLINE,dining,0,0.0,MD,604,amex,contactless,USD
55120,1819,2026-12-24,6.15,credit,ONLINE,utilities,0,0.0,AZ,736,mastercard,online,USD
55121,14427,2026-07-27,5.97,credit,POS,fuel,0,0.0,TX,594,visa,online,USD
55122,13801,2026-10-20,15.72,debit,POS,electronics,0,0.0,OH,535,mastercard,chip,USD
55123,8367,2026-10-11,32.13,credit,ONLINE,electronics,0,0.0,CA,657,visa,swipe,USD
55124,9993,2026-10-01,57.65,debit,ONLINE,fuel,0,0.0,CA,660,mastercard,chip,USD
55125,10548,2026-12-09,26.35,credit,POS,travel,0,0.0,PA,754,mastercard,chip,USD
55126,7382,2026-12-12,890.34,credit,POS,retail,0,0.0,VA,640,amex,online,USD
55127,3340,2026-08-26,16.37,credit,POS,grocery,0,0.0,TX,577,mastercard,online,USD
55128,10321,2026-12-02,242.83,debit,POS,grocery,0,0.0,CA,697,discover,contactless,USD
55129,5071,2026-05-10,25.41,credit,ONLINE,grocery,0,0.0,PA,664,visa,swipe,USD
55130,2459,2026-10-26,3.63,credit,POS,utilities,0,0.0,IL,561,visa,chip,USD
55131,5194,2026-11-08,26.43,debit,ONLINE,travel,0,0.0,NJ,742,visa,contactless,USD
55132,9295,2026-02-20,177.69,debit,POS,utilities,0,0.0,IL,615,amex,contactless,USD
55133,13909,2026-04-14,321.94,credit,POS,fuel,0,0.0,MA,842,discover,chip,USD
55134,11213,2026-08-23,35.47,credit,POS,travel,0,0.0,TN,850,amex,contactless,USD
55135,1536,2026-04-24,17.38,debit,POS,fuel,0,0.0,FL,628,mastercard,contactless,USD
55136,986,2026-09-22,36.84,credit,POS,dining,0,0.0,TX,747,visa,chip,USD
55137,10563,2026-05-19,71.66,debit,ONLINE,grocery,0,0.0,CA,646,visa,online,USD
55138,5140,2026-12-13,8.21,debit,ONLINE,fuel,0,0.0,MO,735,mastercard,online,USD
55139,1815,2026-12-01,2.59,debit,ONLINE,dining,0,0.0,TX,712,mastercard,chip,USD
55140,5249,2026-11-21,203.19,credit,POS,grocery,0,0.0,AZ,724,discover,chip,USD
55141,14072,2026-06-22,35.0,credit,ONLINE,utilities,0,0.0,TN,723,discover,online,USD
55142,7073,2026-09-17,47.07,debit,POS,grocery,0,0.0,PA,672,visa,swipe,USD
55143,4401,2026-03-17,40.26,credit,POS,travel,0,0.0,IN,696,visa,swipe,USD
55144,3968,2026-05-02,105.46,debit,POS,utilities,0,0.0,FL,621,amex,contactless,USD
55145,13941,2026-10-27,12.64,credit,POS,travel,0,0.0,WA,729,discover,contactless,USD
55146,4685,2026-07-11,82.53,credit,ATM,retail,0,0.0,PA,651,visa,swipe,USD
55147,4306,2026-04-05,44.2,credit,POS,utilities,0,0.0,NC,700,amex,chip,USD
55148,9596,2026-05-26,16.94,credit,ONLINE,fuel,0,0.0,IL,693,visa,chip,USD
55149,14574,2026-04-05,113.72,credit,POS,grocery,0,0.0,OH,605,visa,swipe,USD
55150,5777,2026-07-17,87.54,debit,ATM,electronics,0,0.0,TX,708,visa,swipe,USD
55151,3750,2026-12-23,14.51,debit,POS,retail,0,0.0,TX,797,visa,contactless,USD
55152,8364,2026-07-26,205.43,debit,POS,utilities,0,0.0,MI,661,visa,chip,USD
55153,1593,2026-07-05,93.71,credit,POS,electronics,0,0.0,VA,686,mastercard,contactless,USD
55154,13865,2026-07-22,49.35,debit,POS,retail,0,0.0,NY,704,visa,swipe,USD
55155,7946,2026-08-13,204.71,credit,POS,dining,0,0.0,AZ,591,amex,online,USD
55156,13721,2026-04-05,30.36,debit,POS,retail,0,0.0,CA,660,amex,swipe,USD
55157,13873,2026-11-10,46.87,debit,POS,grocery,0,0.0,MI,646,mastercard,online,USD
55158,1675,2026-03-05,15.59,debit,ONLINE,electronics,0,0.0,TX,682,visa,chip,USD
55159,8297,2026-12-05,27.61,credit,POS,utilities,0,0.0,TX,694,mastercard,chip,USD
55160,4493,2026-04-02,11.08,debit,ONLINE,dining,0,0.0,AZ,644,mastercard,chip,USD
55161,7282,2026-11-07,7.03,debit,POS,retail,0,0.0,FL,666,mastercard,chip,USD
55162,412,2026-10-13,54.01,debit,POS,utilities,0,0.0,MO,524,amex,online,USD
55163,4959,2026-11-14,61.12,debit,POS,fuel,0,0.0,CA,745,visa,contactless,USD
55164,14771,2026-02-26,31.32,credit,POS,fuel,0,0.0,NJ,700,amex,swipe,USD
55165,5674,2026-12-07,16.18,credit,ONLINE,utilities,0,0.0,TN,677,visa,contactless,USD
55166,8153,2026-07-19,28.25,credit,POS,travel,0,0.0,CA,644,visa,chip,USD
55167,3323,2026-12-04,35.41,credit,POS,travel,0,0.0,TX,712,discover,swipe,USD
55168,4380,2026-05-12,52.97,credit,ONLINE,utilities,0,0.0,NY,600,amex,swipe,USD
55169,5810,2026-12-03,97.17,debit,POS,dining,0,0.0,FL,624,mastercard,contactless,USD
55170,8686,2026-05-25,112.31,debit,ATM,electronics,0,0.0,CA,717,visa,swipe,USD
55171,10719,2026-04-02,40.06,credit,POS,travel,0,0.0,FL,630,visa,contactless,USD
55172,1987,2026-01-01,186.35,debit,ONLINE,utilities,0,0.0,WI,714,visa,chip,USD
55173,9101,2026-04-12,66.6,debit,POS,utilities,0,0.0,OH,809,mastercard,chip,USD
55174,14522,2026-08-01,25.7,debit,POS,travel,0,0.0,MD,622,visa,contactless,USD
55175,12006,2026-02-04,15.91,credit,POS,travel,0,0.0,PA,643,visa,chip,USD
55176,3224,2026-12-08,31.19,debit,POS,grocery,0,0.0,TX,561,mastercard,chip,USD
55177,2140,2026-03-27,47.59,credit,POS,utilities,0,0.0,MD,794,discover,swipe,USD
55178,12584,2026-11-19,14.8,credit,POS,utilities,0,0.0,PA,803,mastercard,swipe,USD
55179,8757,2026-07-23,10.99,credit,POS,dining,0,0.0,IN,704,mastercard,contactless,USD
55180,5189,2026-05-26,24.67,credit,POS,travel,0,0.0,AZ,708,visa,swipe,USD
55181,4337,2026-09-22,83.82,credit,POS,travel,0,0.0,MA,711,mastercard,chip,USD
55182,12407,2026-06-23,175.6,credit,POS,electronics,0,0.0,IN,698,mastercard,chip,USD
55183,14357,2026-01-23,34.67,credit,POS,travel,0,0.0,FL,729,amex,contactless,USD
55184,2949,2026-01-26,80.67,debit,ONLINE,utilities,0,0.0,PA,754,visa,chip,USD
55185,4226,2026-02-11,77.34,debit,ONLINE,dining,0,0.0,TX,731,visa,contactless,USD
55186,7964,2026-02-21,21.47,credit,POS,electronics,0,0.0,MI,618,visa,online,USD
55187,6719,2026-12-27,6.86,debit,POS,electronics,0,0.0,IL,556,mastercard,online,USD
55188,13224,2026-02-27,4.64,debit,POS,utilities,0,0.0,NJ,674,discover,chip,USD
55189,4935,2026-12-22,15.81,debit,ONLINE,retail,0,0.0,NY,671,visa,contactless,USD
55190,14938,2026-12-06,80.43,debit,ONLINE,fuel,0,0.0,AZ,771,visa,contactless,USD
55191,12595,2026-04-11,8.71,debit,POS,retail,0,0.0,VA,687,visa,chip,USD
55192,12688,2026-12-02,14.09,debit,POS,travel,0,0.0,AZ,685,visa,online,USD
55193,13541,2026-05-11,243.29,debit,ONLINE,fuel,0,0.0,VA,710,mastercard,swipe,USD
55194,7161,2026-01-05,28.48,credit,POS,retail,0,0.0,VA,693,amex,chip,USD
55195,12188,2026-09-11,6.49,credit,ATM,grocery,0,0.0,NY,623,discover,chip,USD
55196,3422,2026-11-20,196.56,credit,ONLINE,grocery,0,0.0,NJ,691,visa,contactless,USD
55197,7460,2026-12-11,2.65,debit,POS,retail,0,0.0,CA,696,visa,swipe,USD
55198,12201,2026-05-02,10.46,debit,POS,dining,0,0.0,TN,699,mastercard,online,USD
55199,1360,2026-01-15,8.0,credit,POS,dining,0,0.0,NC,680,amex,online,USD
55200,7372,2026-12-19,77.2,credit,ATM,utilities,0,0.0,NC,745,amex,contactless,USD
55201,2964,2026-08-24,66.02,debit,POS,electronics,0,0.0,IN,644,mastercard,swipe,USD
55202,5023,2026-07-17,52.82,debit,POS,retail,0,0.0,TN,669,visa,contactless,USD
55203,6111,2026-10-06,184.01,debit,POS,retail,0,0.0,IN,679,mastercard,online,USD
55204,5432,2026-08-06,10.5,debit,POS,utilities,0,0.0,MD,723,visa,swipe,USD
55205,2595,2026-11-08,203.52,credit,POS,fuel,0,0.0,TX,579,visa,chip,USD
55206,4839,2026-08-25,14.77,debit,ONLINE,utilities,0,0.0,OH,790,mastercard,online,USD
55207,10685,2026-12-16,138.17,credit,POS,fuel,0,0.0,FL,659,visa,swipe,USD
55208,14447,2026-10-27,46.57,debit,ONLINE,electronics,0,0.0,FL,637,visa,swipe,USD
55209,3997,2026-11-04,311.9,credit,ONLINE,travel,1,311.9,OH,775,visa,online,USD
55210,8708,2026-09-09,35.45,credit,ATM,travel,0,0.0,CA,742,mastercard,swipe,USD
55211,6490,2026-07-10,15.49,debit,ONLINE,fuel,0,0.0,CA,642,mastercard,online,USD
55212,4632,2026-06-01,8.05,credit,POS,electronics,0,0.0,TN,582,visa,online,USD
55213,9450,2026-10-07,31.3,debit,POS,retail,0,0.0,TX,633,visa,chip,USD
55214,13711,2026-10-15,32.37,debit,POS,dining,0,0.0,CA,600,mastercard,contactless,USD
55215,11276,2026-06-21,58.18,credit,ATM,utilities,0,0.0,VA,808,mastercard,contactless,USD
55216,14184,2026-11-20,32.6,debit,ONLINE,travel,0,0.0,PA,725,mastercard,swipe,USD
55217,8097,2026-12-17,21.5,credit,POS,travel,0,0.0,PA,683,mastercard,online,USD
55218,1612,2026-03-13,85.86,credit,POS,fuel,0,0.0,TX,681,amex,swipe,USD
55219,7492,2026-09-02,51.08,credit,POS,retail,0,0.0,IL,684,mastercard,chip,USD
55220,10754,2026-09-05,58.94,credit,ONLINE,retail,0,0.0,AZ,606,discover,chip,USD
55221,1198,2026-03-17,17.68,debit,POS,dining,0,0.0,CA,630,visa,chip,USD
55222,13703,2026-12-16,345.17,debit,ONLINE,electronics,0,0.0,AZ,799,mastercard,contactless,USD
55223,3768,2026-10-24,18.07,debit,POS,utilities,0,0.0,TX,733,amex,contactless,USD
55224,2636,2026-08-01,106.7,debit,POS,dining,0,0.0,OH,790,visa,online,USD
55225,10395,2026-08-07,6.99,credit,ATM,electronics,0,0.0,MO,740,mastercard,chip,USD
55226,14379,2026-07-21,32.93,credit,POS,grocery,0,0.0,CA,850,visa,online,USD
55227,11692,2026-12-08,22.1,debit,POS,retail,0,0.0,MA,748,visa,swipe,USD
55228,12356,2026-03-15,68.54,credit,ONLINE,retail,0,0.0,OH,713,visa,chip,USD
55229,9467,2026-12-09,78.81,credit,POS,grocery,0,0.0,OH,686,mastercard,chip,USD
55230,6312,2026-10-03,17.58,debit,ONLINE,electronics,0,0.0,MD,791,mastercard,swipe,USD
55231,7184,2026-08-09,19.39,debit,POS,grocery,0,0.0,MI,718,amex,contactless,USD
55232,9766,2026-01-26,48.08,credit,ATM,utilities,0,0.0,MI,608,visa,chip,USD
55233,11450,2026-09-13,21.43,credit,POS,electronics,0,0.0,MO,657,visa,online,USD
55234,1006,2026-09-06,54.92,credit,POS,fuel,0,0.0,MI,725,mastercard,contactless,USD
55235,12943,2026-12-09,21.29,credit,POS,dining,0,0.0,PA,693,visa,contactless,USD
55236,12127,2026-06-03,16.03,credit,ONLINE,dining,0,0.0,TX,830,mastercard,chip,USD
55237,2713,2026-05-09,550.71,credit,POS,dining,0,0.0,CA,694,visa,chip,USD
55238,10148,2026-10-10,618.29,credit,POS,retail,0,0.0,IL,850,discover,online,USD
55239,11084,2026-04-08,28.29,credit,POS,fuel,0,0.0,AZ,607,visa,swipe,USD
55240,13346,2026-11-08,283.63,debit,ONLINE,grocery,0,0.0,TN,700,visa,contactless,USD
55241,313,2026-08-22,41.38,debit,POS,dining,0,0.0,CA,830,visa,chip,USD
55242,10523,2026-10-08,35.62,debit,POS,dining,0,0.0,MI,727,visa,online,USD
55243,8546,2026-06-07,4.19,credit,POS,dining,0,0.0,PA,642,mastercard,chip,USD
55244,1649,2026-06-24,90.48,credit,POS,utilities,0,0.0,MD,686,mastercard,contactless,USD
55245,592,2026-08-21,325.51,credit,POS,retail,0,0.0,NJ,718,visa,online,USD
55246,4971,2026-12-01,91.01,credit,ONLINE,retail,0,0.0,IL,686,mastercard,contactless,USD
55247,3162,2026-05-02,135.2,credit,POS,utilities,0,0.0,TX,741,mastercard,swipe,USD
55248,8159,2026-07-03,14.59,credit,POS,grocery,0,0.0,NJ,702,visa,chip,USD
55249,998,2026-10-03,36.84,credit,POS,utilities,0,0.0,GA,709,mastercard,swipe,USD
55250,7216,2026-11-05,70.04,credit,ONLINE,electronics,0,0.0,CA,589,mastercard,swipe,USD
55251,4807,2026-11-22,17.97,debit,ONLINE,grocery,0,0.0,NY,848,visa,online,USD
55252,3471,2026-04-26,78.63,debit,ONLINE,retail,0,0.0,NC,584,mastercard,online,USD
55253,14058,2026-06-05,59.87,debit,ONLINE,grocery,0,0.0,MD,752,mastercard,swipe,USD
55254,4490,2026-08-08,31.01,debit,POS,travel,0,0.0,NY,675,mastercard,chip,USD
55255,2748,2026-04-22,367.95,credit,POS,grocery,0,0.0,PA,664,discover,online,USD
55256,11272,2026-08-12,73.49,credit,POS,grocery,0,0.0,AZ,767,visa,contactless,USD
55257,3736,2026-11-03,59.1,credit,ONLINE,fuel,0,0.0,TX,666,visa,swipe,USD
55258,13045,2026-02-27,14.39,credit,ONLINE,fuel,0,0.0,CA,637,mastercard,online,USD
55259,13240,2026-06-18,85.29,credit,POS,travel,0,0.0,MO,594,visa,chip,USD
55260,14063,2026-08-02,12.73,debit,ONLINE,electronics,0,0.0,TX,797,visa,chip,USD
55261,9860,2026-06-03,18.06,credit,POS,retail,0,0.0,FL,716,visa,online,USD
55262,3144,2026-11-06,62.43,debit,ATM,fuel,0,0.0,GA,719,mastercard,chip,USD
55263,1684,2026-07-23,35.73,credit,ATM,electronics,0,0.0,TX,792,mastercard,online,USD
55264,13211,2026-05-13,24.66,debit,POS,travel,0,0.0,CA,752,visa,online,USD
55265,54,2026-04-16,46.09,credit,ONLINE,grocery,0,0.0,OH,676,amex,online,USD
55266,13520,2026-12-27,88.7,credit,ATM,grocery,0,0.0,CA,816,visa,chip,USD
55267,7686,2026-08-19,26.55,debit,POS,utilities,0,0.0,IL,586,mastercard,swipe,USD
55268,2837,2026-11-09,5.13,debit,POS,dining,0,0.0,CA,741,visa,chip,USD
55269,1830,2026-07-16,5.36,debit,POS,electronics,0,0.0,TX,683,visa,chip,USD
55270,9283,2026-05-26,85.21,debit,POS,utilities,0,0.0,AZ,739,visa,online,USD
55271,14543,2026-05-17,202.54,debit,POS,electronics,0,0.0,MA,738,visa,contactless,USD
55272,9474,2026-02-01,32.84,credit,ATM,retail,0,0.0,TX,785,visa,online,USD
55273,5430,2026-12-26,48.1,credit,POS,utilities,0,0.0,CA,850,discover,online,USD
55274,12569,2026-01-12,39.06,debit,POS,travel,0,0.0,NY,719,visa,online,USD
55275,8416,2026-09-10,22.61,credit,POS,grocery,0,0.0,NY,677,discover,swipe,USD
55276,8025,2026-12-21,34.34,debit,POS,utilities,0,0.0,TN,630,visa,swipe,USD
55277,1767,2026-02-20,24.89,credit,ATM,fuel,0,0.0,IL,608,discover,online,USD
55278,14000,2026-12-03,61.0,debit,POS,retail,0,0.0,MI,707,mastercard,online,USD
55279,6603,2026-12-03,9.49,credit,POS,electronics,0,0.0,TX,748,mastercard,online,USD
55280,14037,2026-11-02,17.49,credit,ONLINE,utilities,0,0.0,IL,591,mastercard,contactless,USD
55281,281,2026-11-08,118.66,credit,ONLINE,retail,0,0.0,MI,736,mastercard,contactless,USD
55282,13359,2026-12-02,92.43,credit,ATM,electronics,0,0.0,NY,713,mastercard,online,USD
55283,8595,2026-12-01,145.19,credit,POS,dining,0,0.0,FL,689,mastercard,swipe,USD
55284,2392,2026-12-24,31.84,debit,ATM,electronics,0,0.0,WA,752,mastercard,online,USD
55285,10651,2026-10-06,17.62,debit,ONLINE,grocery,0,0.0,MI,525,visa,swipe,USD
55286,5513,2026-10-16,17.84,debit,POS,grocery,0,0.0,VA,584,amex,chip,USD
55287,2127,2026-06-21,10.21,debit,POS,electronics,0,0.0,AZ,850,visa,contactless,USD
55288,9961,2026-10-26,104.99,debit,POS,utilities,0,0.0,MI,700,discover,contactless,USD
55289,9088,2026-12-25,7.65,debit,ONLINE,grocery,0,0.0,CA,655,visa,online,USD
55290,12094,2026-05-24,56.96,credit,ONLINE,electronics,0,0.0,WA,664,discover,online,USD
55291,9519,2026-08-09,130.35,debit,ATM,electronics,0,0.0,CA,707,visa,swipe,USD
55292,11507,2026-12-26,20.61,debit,POS,fuel,0,0.0,WI,838,visa,contactless,USD
55293,14022,2026-06-02,395.91,debit,ONLINE,grocery,0,0.0,TX,736,mastercard,contactless,USD
55294,9706,2026-12-01,7.45,debit,ONLINE,grocery,0,0.0,TX,719,visa,swipe,USD
55295,2124,2026-08-26,297.74,credit,ATM,dining,0,0.0,CA,705,mastercard,contactless,USD
55296,14861,2026-12-02,4.03,debit,POS,electronics,0,0.0,MD,685,visa,online,USD
55297,11287,2026-01-02,100.67,credit,POS,utilities,0,0.0,PA,776,visa,contactless,USD
55298,823,2026-01-27,25.9,debit,POS,grocery,0,0.0,NC,612,visa,chip,USD
55299,11420,2026-11-15,83.94,credit,ONLINE,retail,0,0.0,VA,818,amex,contactless,USD
55300,14,2026-12-01,18.65,debit,POS,fuel,0,0.0,OH,784,visa,contactless,USD
55301,6230,2026-03-24,87.96,credit,ATM,retail,0,0.0,CA,690,mastercard,online,USD
55302,1242,2026-08-24,7.55,credit,ONLINE,travel,0,0.0,FL,624,discover,chip,USD
55303,9155,2026-05-06,4.07,debit,ONLINE,grocery,0,0.0,NY,735,visa,chip,USD
55304,2569,2026-08-27,7.55,debit,POS,grocery,0,0.0,NY,564,mastercard,online,USD
55305,5573,2026-11-04,38.48,credit,POS,fuel,0,0.0,CA,582,visa,contactless,USD
55306,8028,2026-10-12,278.02,credit,ATM,electronics,0,0.0,TX,768,visa,contactless,USD
55307,6840,2026-09-07,6.93,credit,POS,fuel,0,0.0,NY,692,visa,contactless,USD
55308,8056,2026-10-01,111.8,credit,POS,electronics,0,0.0,FL,708,mastercard,swipe,USD
55309,7361,2026-09-27,82.98,credit,POS,retail,0,0.0,OH,657,mastercard,chip,USD
55310,9543,2026-09-23,37.93,credit,ATM,grocery,0,0.0,MD,700,visa,online,USD
55311,334,2026-10-23,89.05,credit,POS,electronics,0,0.0,VA,623,visa,online,USD
55312,13059,2026-10-10,27.76,debit,ATM,electronics,0,0.0,TX,683,visa,contactless,USD
55313,1717,2026-05-21,16.16,credit,POS,dining,0,0.0,MO,656,mastercard,chip,USD
55314,461,2026-12-07,51.45,credit,POS,utilities,0,0.0,WA,723,visa,online,USD
55315,11031,2026-12-22,53.33,debit,POS,dining,0,0.0,MO,630,mastercard,online,USD
55316,131,2026-07-11,17.18,credit,ONLINE,grocery,0,0.0,FL,670,mastercard,online,USD
55317,10867,2026-03-10,43.04,credit,ATM,grocery,0,0.0,CA,754,amex,online,USD
55318,4816,2026-12-09,55.73,debit,POS,travel,0,0.0,NY,523,mastercard,online,USD
55319,14460,2026-09-24,82.43,credit,POS,retail,0,0.0,OH,709,discover,chip,USD
55320,9672,2026-10-25,75.86,credit,ATM,dining,0,0.0,CA,572,visa,swipe,USD
55321,2498,2026-05-25,28.27,credit,POS,grocery,0,0.0,PA,535,mastercard,contactless,USD
55322,7531,2026-10-15,80.49,debit,POS,dining,0,0.0,TX,676,visa,online,USD
55323,13653,2026-10-26,41.0,debit,POS,grocery,0,0.0,TX,660,mastercard,contactless,USD
55324,14780,2026-11-19,37.47,credit,POS,retail,0,0.0,MI,654,amex,online,USD
55325,12171,2026-06-10,20.12,credit,POS,fuel,0,0.0,MA,766,mastercard,swipe,USD
55326,12530,2026-05-11,2.23,debit,ONLINE,dining,0,0.0,CA,779,discover,online,USD
55327,10476,2026-12-13,40.38,credit,POS,utilities,0,0.0,NJ,675,discover,chip,USD
55328,7018,2026-05-24,82.13,credit,ATM,electronics,0,0.0,NC,736,mastercard,swipe,USD
55329,5056,2026-03-15,144.06,credit,ONLINE,utilities,0,0.0,MO,698,discover,chip,USD
55330,2771,2026-09-25,162.96,credit,POS,travel,0,0.0,TN,772,visa,swipe,USD
55331,14143,2026-12-08,25.8,credit,ONLINE,travel,0,0.0,TX,512,mastercard,swipe,USD
55332,6363,2026-11-01,22.0,credit,ATM,dining,0,0.0,CA,680,visa,chip,USD
55333,8219,2026-12-15,66.87,credit,POS,travel,0,0.0,NY,762,visa,swipe,USD
55334,2967,2026-08-09,34.93,credit,ATM,fuel,0,0.0,TN,805,discover,contactless,USD
55335,13095,2026-07-10,206.41,debit,POS,utilities,0,0.0,GA,801,visa,contactless,USD
55336,9899,2026-11-02,34.45,debit,POS,electronics,0,0.0,MI,814,visa,contactless,USD
55337,13270,2026-11-12,85.25,credit,POS,retail,0,0.0,MA,707,visa,contactless,USD
55338,6495,2026-08-01,32.16,credit,ATM,fuel,0,0.0,WA,708,discover,contactless,USD
55339,5100,2026-03-05,216.46,debit,POS,retail,0,0.0,IL,623,mastercard,swipe,USD
55340,11886,2026-07-22,36.13,debit,POS,fuel,0,0.0,MD,781,amex,swipe,USD
55341,5339,2026-10-12,20.78,debit,POS,grocery,0,0.0,NY,723,visa,swipe,USD
55342,10016,2026-10-15,24.5,credit,POS,fuel,0,0.0,NJ,646,amex,contactless,USD
55343,7659,2026-10-04,9.46,credit,ONLINE,dining,0,0.0,NC,702,visa,online,USD
55344,10457,2026-10-08,37.6,debit,ONLINE,grocery,0,0.0,WI,769,amex,online,USD
55345,2150,2026-01-17,26.54,debit,POS,utilities,0,0.0,FL,709,discover,swipe,USD
55346,9859,2026-03-10,11.97,credit,ONLINE,fuel,0,0.0,TN,642,visa,online,USD
55347,13178,2026-01-24,82.03,debit,POS,fuel,0,0.0,PA,727,discover,online,USD
55348,5719,2026-02-20,145.47,credit,POS,retail,0,0.0,OH,777,mastercard,contactless,USD
55349,11309,2026-08-06,24.51,debit,POS,electronics,0,0.0,NJ,617,visa,contactless,USD
55350,380,2026-11-04,89.58,debit,ONLINE,electronics,0,0.0,PA,665,mastercard,online,USD
55351,4232,2026-12-16,58.85,debit,ONLINE,dining,0,0.0,TX,752,mastercard,online,USD
55352,2425,2026-11-09,23.44,credit,ONLINE,retail,0,0.0,NJ,707,visa,chip,USD
